country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct,log_gdp
IDN,2016,931877364034.196,20.5229746805052,3521.46943456251,35.4757537841797,29.07,140.945267664402,67.077798038297,27.56046705931982
IDN,2017,1015618744168.08,20.1600223614347,3798.88326177649,36.633861541748,30.1,142.393583234045,67.1982866155746,27.64651914285719
IDN,2018,1042271532953.49,19.8631933835963,3860.95353077708,36.7954559326172,29.8,143.781152680745,67.3141002204628,27.672423613559616
IDN,2019,1119099871385.79,19.7035390875513,4106.94856173421,37.925968170166,29.72,145.132688936836,67.4223673692444,27.743545791843918
IDN,2020,1059054842711.55,19.8664218856304,3853.70288778903,38.6503868103027,26.49,146.371283592869,67.5576712934403,27.688397968469936
IDN,2021,1186509691070.97,19.2434077817738,4287.17313989405,41.0022087097168,27.1,146.235107708626,67.7378359790672,27.802037080568873
IND,2011,1823051829894.55,16.1393374446289,1445.46127486037,23.8253688812256,34.52,424.199245255096,64.1076284698584,28.231533042320507
IND,2012,1827637590410.41,15.8169230071066,1429.32199520032,24.9402103424072,35.7,430.068210238834,64.4911322144707,28.234045314606547
IND,2013,1856721507621.58,15.253022692586,1432.84397512195,24.3906383514404,36.17,435.838110245225,64.8769968339134,28.249833418082037
IND,2014,2039126479154.52,15.0655701107589,1553.88396075118,25.991325378418,33.7,441.370107863944,65.2562148871274,28.343542635589493
IND,2015,2103588360044.94,15.5838545863713,1583.99815907985,27.2845668792725,31.74,446.666542669658,65.6177857140772,28.37466574529629
IND,2016,2294796885663.16,15.1622371332529,1707.50892912243,27.3043575286865,33.61,452.020992940243,65.9731160836743,28.46166545254542
IND,2017,2651474262755.45,15.0182387501718,1950.10468280866,27.9090518951416,35.47,457.30592394028,66.3274225183491,28.606136926803075
IND,2018,2702929641648.74,14.8815306673017,1966.25455171679,28.5316867828369,35.18,462.351569862673,66.6529850197096,28.625357353157383
IND,2019,2835606256558.19,13.4558075633394,2041.42863698585,29.0233592987061,36.58,467.185182245332,66.944203338595,28.673276877356702
IND,2020,2674851578587.27,14.1204853576923,1907.04251637669,29.8196392059326,35.59,471.755150192218,67.2377729174314,28.614915010096915
IND,2021,3167270623260.47,14.3770288531286,2239.61384367482,31.5741767883301,36.4,475.652042419085,67.5490478920304,28.783891330816473
IRL,2011,241337364609.738,20.5666933538867,52692.7813135606,67.7985916137695,54.1,66.4840179997097,66.9266273655847,26.2094616447085
IRL,2012,227270922957.327,19.5753517920768,49411.7387476787,68.1972503662109,58.7,66.7663376397155,66.4288763887645,26.149408635985058
IRL,2013,243301556084.989,19.0465456269223,52619.2123745817,71.6995468139648,57.91,67.1188271156917,66.0510609746196,26.217567482461384
IRL,2014,266787238499.03,19.5645553716209,57278.2590911107,73.813232421875,56.67,67.6112643344462,65.7693782746418,26.309717318131124
IRL,2015,302391428540.035,34.8578555737466,64311.8234684057,77.2321472167969,59.13,68.2531136594571,65.5717708523171,26.434988136075052
IRL,2016,305733136180.907,32.5945579382312,64292.659966313,77.5571365356445,59.03,69.027943097692,65.4546867857241,26.445978454410906
IRL,2017,348532394023.595,32.14300810415,72499.3268743015,77.7806167602539,58.13,69.7835389751778,65.3844318826392,26.57699701554909
IRL,2018,395461216460.418,32.8064047541631,81248.3135388,77.2828826904297,57.19,70.6534475250399,65.3471982002052,26.70331855729874
IRL,2019,407124824064.995,31.9371283375674,82508.4659883582,75.1799392700195,56.1,71.6263608651473,65.3435974647567,26.732385668402696
IRL,2020,436555518400.451,33.8161599902465,87567.1148972037,74.6803131103516,53.05,72.3672811728843,65.3365964179592,26.802181394058966
IRL,2021,531306516907.984,34.576136917272,105561.137468992,78.7776031494141,50.7,73.0608796632312,65.3403436125284,26.998604936294548
IRN,2011,629082257472.368,13.7921914678481,8025.68743364356,48.5700302124023,28.41,48.1247071391734,71.3834100127465,27.167527860092363
IRN,2012,644019315003.54,16.3771989024111,8114.08099831877,54.0766487121582,27.3,48.7306785530097,71.2923376098067,27.19099455484253
IRN,2013,500399839839.877,15.7296956213052,6222.74194840326,56.620189666748,27.3,49.3717220462192,71.1183425569699,26.93867329547492
IRN,2014,462284793280.825,15.5847556165887,5672.06372896319,64.9739227294922,26.14,50.0393213241976,70.8169422569891,26.859446973782507
IRN,2015,409191686496.677,13.4507444091979,4952.73355532178,72.1212768554688,28.37,50.7253137356025,70.4023483018424,26.737449554338216
IRN,2016,459042684192.698,12.9449949759878,5477.03712389913,69.1833267211914,30.52,51.4576905130283,69.9822148863528,26.852409036567167
IRN,2017,489168731811.147,13.75240253733,5753.11544659399,68.1274108886719,32.09,52.4047790446841,69.6037014420191,26.91597332173208
IRN,2018,398880231367.268,15.6371173490641,4631.78709016514,62.7104721069336,33.44,53.0773485362096,69.281644819472,26.71192703676378
IRN,2019,333519146339.191,18.0455961757143,3831.27894763337,59.9513702392578,34.43,53.6527876733436,69.0709368826133,26.532966110966598
IRN,2020,262186179355.944,21.1394869566356,2988.78122414716,57.3403282165527,30.89,54.0668369799692,68.9964842123217,26.29232069657382
IRN,2021,383436202446.695,21.215094973435,4334.79268631354,55.7980690002441,32.9,54.518020338983,69.0444241800148,26.672439087843816
ISL,2011,15221622925.9319,13.2112211664093,47714.5922308485,79.9194183349609,55.1,3.18218453865337,66.7158618398995,23.445982814834014
ISL,2012,14751508133.5443,11.6563146361717,45995.5478789467,79.5824813842773,55.7,3.19916209476309,66.5237088210497,23.414611160847425
ISL,2013,16125060515.3117,11.6086029118481,49804.9829978371,78.3723907470703,56.4,3.22956608478803,66.3391846810061,23.50364045250875
ISL,2014,17867662177.8911,11.3993450164608,54576.7448146565,80.3950881958008,54.05,3.2656957605985,66.1933513988016,23.60625833371463
ISL,2015,17517210519.0912,10.7328454256169,52951.6815110898,75.6419982910156,57.02,3.29990024937656,66.1278163114535,23.586449692831444
ISL,2016,20793168030.9524,9.27725793391613,61987.9263620283,74.7006301879883,55.99,3.34602493765586,66.1907152978409,23.757890309648502
ISL,2017,24728285177.4603,8.86785680948039,72010.1490316258,71.3372497558594,55.76,3.42543640897756,66.4230208874586,23.93121357428253
ISL,2018,26260850582.0687,8.51658805690473,74452.1890731447,69.3402328491211,51.24,3.49817514628583,66.7002499617406,23.99134509608357
ISL,2019,24681343649.2952,8.48556916104706,68452.23622306,70.6093521118164,51.53,3.5759496181692,66.8280660217161,23.929313477341804
ISL,2020,21629953194.0659,8.90023186550916,59023.5663465778,74.5906066894531,49.23,3.63446394922146,66.7078998619802,23.79734491297311
ISL,2021,25825287184.3818,9.79680948092188,69325.9078287926,86.5232086181641,51.8,3.69453535654071,66.5075333395055,23.974619972292288
ISR,2011,267406179630.431,13.5938533743356,34433.822610733,61.9456214904785,54.03,358.863216266174,61.8620075096816,26.312034611408667
ISR,2012,262917911696.944,13.7684053065009,33236.5731239421,63.5912704467773,56.0,365.549907578558,61.5194273809556,26.295107697578402
ISR,2013,297634145181.876,12.9905506168938,36929.6042163752,62.0624198913574,55.98,372.435304990758,61.2196796672353,26.419130868477925
ISR,2014,314090281098.682,12.5081607110865,38230.4954049785,62.1056289672852,55.46,379.653419593346,60.9836373216309,26.47294630095143
ISR,2015,302722655203.465,12.9187992083921,36123.9907881129,60.8227882385254,53.54,387.250462107209,60.7391726852478,26.436082893924553
ISR,2016,320958936788.842,12.0688595259059,37556.6272863143,60.4474411010742,52.28,394.916820702403,60.4867682488154,26.494579029117418
ISR,2017,357227098125.658,11.4749553334116,40997.9110240274,59.0658683776855,53.88,402.647874306839,60.2586178699757,26.601637545685158
ISR,2018,375149611117.199,11.6684022378871,42233.2610344935,57.3934288024902,56.79,410.480591497227,60.0955585952237,26.650590746331453
ISR,2019,399651065197.871,11.6066045664421,44140.8289372511,55.9445381164551,57.43,418.391866913124,59.9900386648577,26.713857666341724
ISR,2020,411728563086.632,12.160055406449,44679.7715799755,56.4272193908691,53.55,425.836414048059,59.9126673678488,26.743630141714128
ISR,2021,489708278893.053,10.8810440353036,52255.6159050999,58.9942817687988,53.4,433.059149722736,59.8583662424971,26.917075701562528
ITA,2011,2306974020278.21,14.1319079197052,38851.3881339353,64.2492523193359,40.69,200.797546987333,65.3052108613489,28.466957833798936
ITA,2012,2097929495121.68,13.7582342074538,35235.7989058242,62.3447418212891,44.5,201.339509262203,65.0318565461314,28.371972019580905
ITA,2013,2153225581941.46,13.7593478951288,35747.707952689,60.8925285339355,47.85,203.687120838096,64.7515846412995,28.397988104456868
ITA,2014,2173255507985.84,13.8362218969996,35750.7197500382,60.8831481933594,45.65,205.564558126323,64.4745737605598,28.407247393348865
ITA,2015,1845428048839.1,14.2623447666015,30387.1293187854,60.941291809082,46.4,205.366538391305,64.264608211041,28.24373237130293
ITA,2016,1887111188176.93,14.6638600182643,31126.3246947273,61.3571014404297,47.17,205.017949533001,64.1355493804101,28.26606830383127
ITA,2017,1970720904584.71,14.8167748451842,32554.14668453,62.69580078125,46.96,204.710937447163,64.0491957667784,28.309420533151776
ITA,2018,2099435266458.67,14.9480712750382,34746.3441392416,64.4753265380859,46.32,204.322225904409,63.976292081862,28.372689503758295
ITA,2019,2019606796583.53,14.8032822287955,33812.788724868,65.6895065307617,46.3,201.980545589195,63.8719351973526,28.33392395323722
ITA,2020,1907481094079.23,14.477256120151,32091.4866621366,68.7231063842773,45.74,200.999100491348,63.7947913907968,28.276804688695083
ITA,2021,2179207773596.09,15.365300568128,36852.5425414951,71.2745208740234,45.7,199.965416259464,63.7233470647178,28.409982520074063
JAM,2011,14444661522.1463,7.88642236411322,5232.63644918132,24.957540512085,28.88,254.893259464451,67.7406231892957,23.39359073840913
JAM,2012,14807086555.5283,8.0855260454477,5340.83333232158,27.4642906188965,30.2,255.995383194829,68.4009695465711,23.418371724437613
JAM,2013,14264205152.6126,8.16879594664045,5124.21301411137,25.8244800567627,32.89,257.034810710988,69.0354914183958,23.381019099948173
JAM,2014,13899217721.6818,8.1287214565378,4975.11326954633,26.1648554801941,32.41,257.963896583564,69.6493851093996,23.355098396483637
JAM,2015,14188936958.4343,7.95709044591207,5062.89556466908,26.4131107330322,29.95,258.775069252078,70.1916016005515,23.375728410473084
JAM,2016,14077096714.1279,7.67466886241997,5009.79450059092,26.1648554801941,28.97,259.456602031394,70.6496459857327,23.367814967133626
JAM,2017,14808985171.3441,7.70702233479769,5259.31334136812,26.1648554801941,30.36,259.996675900277,71.0921922242404,23.418499939673982
JAM,2018,15730792835.5811,7.67324815723361,5578.10346083169,26.1648554801941,30.39,260.39676823638,71.5255766866216,23.478885955516994
JAM,2019,15830766570.7266,7.73845935881404,5607.24300668501,26.1648554801941,30.8,260.689843028624,71.9239669163888,23.485221134854907
JAM,2020,13812421803.4084,7.95270594551504,4879.44024631319,26.1648554801941,29.1,261.379409048938,72.2937367238732,23.34883415491666
JAM,2021,14657586127.0331,8.19733248153237,5165.33780988607,26.1648554801941,29.6,262.020498614958,72.640076062095,23.408223862755573
JOR,2011,29524149154.9296,19.3084740432038,3946.85503855525,37.4216384887695,38.43,84.2579860328903,60.969879514851,24.10847438083067
JOR,2012,31634561690.1408,18.7888725091493,4169.50470054618,43.9161491394043,37.1,85.4598670871818,61.3507351761256,24.17751608423008
JOR,2013,34454440140.8451,19.2766712440525,4311.21916713038,33.67277272542319,37.3,90.0181234512278,61.6110695338189,24.262903712627633
JOR,2014,36847643521.1268,18.8479383295667,4191.18050084986,33.67277272542319,36.21,99.0280468574003,61.7054155729991,24.330057505670705
JOR,2015,38587017887.3239,18.3616206146717,4042.75678097555,36.6284294128418,33.78,107.509900878576,61.8721966857309,24.376181732684948
JOR,2016,39892551126.7606,18.0055030429575,3986.71677010853,34.0612602233887,30.04,112.70969813021,62.1278912780178,24.409455454861387
JOR,2017,41608435915.493,17.998121961285,4065.61628749384,28.6210594177246,30.52,115.276255913494,62.36793578723,24.45156877008536
JOR,2018,43370860704.2254,17.6895403755395,4145.43989673265,31.5562992095947,30.77,117.84530299617,62.6409082280713,24.493053640209524
JOR,2019,44503006338.0282,17.5673271891158,4170.1144003465,30.11083984375,29.61,120.187073450909,62.9404777962745,24.518822581994595
JOR,2020,43700383098.5916,17.1472019841126,4022.0401356135,30.2879695892334,27.79,122.364439038674,63.259407131604,24.50062270556769
JOR,2021,46296100140.8451,16.9034351571687,4183.49998326866,30.4513092041016,28.3,124.629547041467,63.6021604582394,24.558323564271706
JPN,2011,6233147172341.35,19.5355543051759,48760.0789494211,62.591288248697914,50.32,350.707818930041,63.0577639232849,29.460902485275216
JPN,2012,6272362996105.03,19.6667084270194,49145.2804308193,62.591288248697914,51.7,350.148148148148,62.2912286364192,29.467174272956424
JPN,2013,5212328181166.18,19.3290316543759,40898.6478964744,62.8381881713867,52.23,349.643347050754,61.4978527996995,29.282047739664364
JPN,2014,4896994405353.29,19.5936092334203,38475.3952461838,62.7269897460938,52.41,349.179698216735,60.8030853939639,29.219642746183972
JPN,2015,4444930651964.18,20.4624703758492,34960.6393843385,62.4726600646973,53.97,348.809327846365,60.2326202870854,29.122785383414826
JPN,2016,5003677627544.24,20.2880385682684,39375.4731620781,63.1872291564941,54.52,348.631001371742,59.7647226208824,29.241194283505177
JPN,2017,4930837369151.42,20.4359460686022,38834.0529341227,62.4629783630371,54.72,348.345679012346,59.4143459524436,29.226529941314823
JPN,2018,5040880939324.86,20.621683951335,39751.1330982711,62.2089385986328,54.95,347.903978052126,59.1635617451289,29.248601972286494
JPN,2019,5117993853016.51,20.2241827905106,40415.9567649547,62.1184997558594,54.68,347.415637860082,59.0046702146202,29.26378365261355
JPN,2020,5055587093501.59,20.0524927187101,40040.7655055923,62.1358413696289,52.7,346.395061728395,58.861072796091,29.251515102804817
JPN,2021,5034620784584.98,20.8554948736037,40058.5373276179,63.1702690124512,54.5,344.80546776406,58.7347384818338,29.24735932339079
KAZ,2011,192626464617.071,11.0865742214899,11287.1464926039,50.9489822387695,30.32,6.32144386413305,67.8924077269999,25.98401873402084
KAZ,2012,207998568865.789,11.0807990431371,12018.7966527993,52.7025604248047,31.9,6.4103811534615,67.4460649900099,26.06079703617112
KAZ,2013,236634603409.089,10.6349738343331,13478.459627612,53.467830657959,32.73,6.50313071822795,66.8757705834568,26.18978303058247
KAZ,2014,221415613595.469,10.3182436278483,12427.7094576939,51.7116203308105,32.75,6.5993573360003,66.2340633863906,26.123307376845805
KAZ,2015,184388404706.042,10.2754093827734,10196.1226255982,49.0316352844238,31.25,6.69858465755454,65.5648456945962,25.940310264888122
KAZ,2016,137278320084.171,11.3301396708405,7475.56688689424,46.8150215148926,31.51,6.80208912101345,64.9216266124732,25.645276235462084
KAZ,2017,166805788827.233,11.2801569362864,8943.08416791984,51.0654792785645,31.5,6.90889024706449,64.3439384372589,25.840096031468086
KAZ,2018,179339977690.485,11.4286227484553,9472.48527327758,53.5158615112305,31.42,7.01290032225803,63.8881462741249,25.91254915807243
KAZ,2019,181667184854.501,11.466364067234,9457.12614657136,59.5819778442383,31.03,7.11544060451161,63.5059401428091,25.925442195347575
KAZ,2020,171082365861.423,13.0725321801007,8781.50797787648,64.8498611450195,28.56,7.21640071119013,63.1406766523371,25.86541094918672
KAZ,2021,197112255360.612,13.6087547428034,9983.60103576902,61.2268028259277,28.6,7.31325813979331,62.7412281334871,26.0070392275618
KEN,2011,46869473150.61,12.0477672867887,1096.14499807675,10.8641676902771,29.15,75.1281951716625,54.4379122999773,24.570632408165192
KEN,2012,56396704671.5777,11.0833402731294,1285.00536171512,10.8641676902771,28.9,77.1133692940226,54.6416536087075,24.755676565934547
KEN,2013,61671440407.8387,10.9090166252394,1370.87885214659,10.8641676902771,30.28,79.043453280388,54.906817591266,24.845086782379475
KEN,2014,68285796514.2896,10.0650334327975,1482.81566253497,10.8641676902771,31.85,80.9140808939804,55.2115563029999,24.946967624565985
KEN,2015,70120446896.8359,9.97517981812866,1489.11959777284,9.3003101348877,30.19,82.7362792985909,55.557898541993,24.973480270293965
KEN,2016,74815144163.8931,9.32149110147083,1554.12610314423,11.7006797790527,30.36,84.5832079980321,55.979618230588,25.038286163518293
KEN,2017,82036510877.2599,8.7391417305051,1667.48447230835,11.8862104415894,30.95,86.4422918789753,56.4460280213336,25.13043023971498
