country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
ISR,2011,267406179630.431,13.5938533743356,34433.822610733,61.9456214904785,54.03,358.863216266174,61.8620075096816
ISR,2012,262917911696.944,13.7684053065009,33236.5731239421,63.5912704467773,56,365.549907578558,61.5194273809556
ISR,2013,297634145181.876,12.9905506168938,36929.6042163752,62.0624198913574,55.98,372.435304990758,61.2196796672353
ISR,2014,314090281098.682,12.5081607110865,38230.4954049785,62.1056289672852,55.46,379.653419593346,60.9836373216309
ISR,2015,302722655203.465,12.9187992083921,36123.9907881129,60.8227882385254,53.54,387.250462107209,60.7391726852478
ISR,2016,320958936788.842,12.0688595259059,37556.6272863143,60.4474411010742,52.28,394.916820702403,60.4867682488154
ISR,2017,357227098125.658,11.4749553334116,40997.9110240274,59.0658683776855,53.88,402.647874306839,60.2586178699757
ISR,2018,375149611117.199,11.6684022378871,42233.2610344935,57.3934288024902,56.79,410.480591497227,60.0955585952237
ISR,2019,399651065197.871,11.6066045664421,44140.8289372511,55.9445381164551,57.43,418.391866913124,59.9900386648577
ISR,2020,411728563086.632,12.160055406449,44679.7715799755,56.4272193908691,53.55,425.836414048059,59.9126673678488
ISR,2021,489708278893.053,10.8810440353036,52255.6159050999,58.9942817687988,53.4,433.059149722736,59.8583662424971
ITA,2011,2306974020278.21,14.1319079197052,38851.3881339353,64.2492523193359,40.69,200.797546987333,65.3052108613489
ITA,2012,2097929495121.68,13.7582342074538,35235.7989058242,62.3447418212891,44.5,201.339509262203,65.0318565461314
ITA,2013,2153225581941.46,13.7593478951288,35747.707952689,60.8925285339355,47.85,203.687120838096,64.7515846412995
ITA,2014,2173255507985.84,13.8362218969996,35750.7197500382,60.8831481933594,45.65,205.564558126323,64.4745737605598
ITA,2015,1845428048839.1,14.2623447666015,30387.1293187854,60.941291809082,46.4,205.366538391305,64.264608211041
ITA,2016,1887111188176.93,14.6638600182643,31126.3246947273,61.3571014404297,47.17,205.017949533001,64.1355493804101
ITA,2017,1970720904584.71,14.8167748451842,32554.14668453,62.69580078125,46.96,204.710937447163,64.0491957667784
ITA,2018,2099435266458.67,14.9480712750382,34746.3441392416,64.4753265380859,46.32,204.322225904409,63.976292081862
ITA,2019,2019606796583.53,14.8032822287955,33812.788724868,65.6895065307617,46.3,201.980545589195,63.8719351973526
ITA,2020,1907481094079.23,14.477256120151,32091.4866621366,68.7231063842773,45.74,200.999100491348,63.7947913907968
ITA,2021,2179207773596.09,15.365300568128,36852.5425414951,71.2745208740234,45.7,199.965416259464,63.7233470647178
JAM,2011,14444661522.1463,7.88642236411322,5232.63644918132,24.957540512085,28.88,254.893259464451,67.7406231892957
JAM,2012,14807086555.5283,8.0855260454477,5340.83333232158,27.4642906188965,30.2,255.995383194829,68.4009695465711
JAM,2013,14264205152.6126,8.16879594664045,5124.21301411137,25.8244800567627,32.89,257.034810710988,69.0354914183958
JAM,2014,13899217721.6818,8.1287214565378,4975.11326954633,,32.41,257.963896583564,69.6493851093996
JAM,2015,14188936958.4343,7.95709044591207,5062.89556466908,26.4131107330322,29.95,258.775069252078,70.1916016005515
JAM,2016,14077096714.1279,7.67466886241997,5009.79450059092,,28.97,259.456602031394,70.6496459857327
JAM,2017,14808985171.3441,7.70702233479769,5259.31334136812,,30.36,259.996675900277,71.0921922242404
JAM,2018,15730792835.5811,7.67324815723361,5578.10346083169,,30.39,260.39676823638,71.5255766866216
JAM,2019,15830766570.7266,7.73845935881404,5607.24300668501,,30.8,260.689843028624,71.9239669163888
JAM,2020,13812421803.4084,7.95270594551504,4879.44024631319,,29.1,261.379409048938,72.2937367238732
JAM,2021,14657586127.0331,8.19733248153237,5165.33780988607,,29.6,262.020498614958,72.640076062095
JOR,2011,29524149154.9296,19.3084740432038,3946.85503855525,37.4216384887695,38.43,84.2579860328903,60.969879514851
JOR,2012,31634561690.1408,18.7888725091493,4169.50470054618,43.9161491394043,37.1,85.4598670871818,61.3507351761256
JOR,2013,34454440140.8451,19.2766712440525,4311.21916713038,,37.3,90.0181234512278,61.6110695338189
JOR,2014,36847643521.1268,18.8479383295667,4191.18050084986,,36.21,99.0280468574003,61.7054155729991
JOR,2015,38587017887.3239,18.3616206146717,4042.75678097555,36.6284294128418,33.78,107.509900878576,61.8721966857309
JOR,2016,39892551126.7606,18.0055030429575,3986.71677010853,34.0612602233887,30.04,112.70969813021,62.1278912780178
JOR,2017,41608435915.493,17.998121961285,4065.61628749384,28.6210594177246,30.52,115.276255913494,62.36793578723
JOR,2018,43370860704.2254,17.6895403755395,4145.43989673265,31.5562992095947,30.77,117.84530299617,62.6409082280713
JOR,2019,44503006338.0282,17.5673271891158,4170.1144003465,30.11083984375,29.61,120.187073450909,62.9404777962745
JOR,2020,43700383098.5916,17.1472019841126,4022.0401356135,30.2879695892334,27.79,122.364439038674,63.259407131604
JOR,2021,46296100140.8451,16.9034351571687,4183.49998326866,30.4513092041016,28.3,124.629547041467,63.6021604582394
JPN,2011,6233147172341.35,19.5355543051759,48760.0789494211,,50.32,350.707818930041,63.0577639232849
JPN,2012,6272362996105.03,19.6667084270194,49145.2804308193,,51.7,350.148148148148,62.2912286364192
JPN,2013,5212328181166.18,19.3290316543759,40898.6478964744,62.8381881713867,52.23,349.643347050754,61.4978527996995
JPN,2014,4896994405353.29,19.5936092334203,38475.3952461838,62.7269897460938,52.41,349.179698216735,60.8030853939639
JPN,2015,4444930651964.18,20.4624703758492,34960.6393843385,62.4726600646973,53.97,348.809327846365,60.2326202870854
JPN,2016,5003677627544.24,20.2880385682684,39375.4731620781,63.1872291564941,54.52,348.631001371742,59.7647226208824
JPN,2017,4930837369151.42,20.4359460686022,38834.0529341227,62.4629783630371,54.72,348.345679012346,59.4143459524436
JPN,2018,5040880939324.86,20.621683951335,39751.1330982711,62.2089385986328,54.95,347.903978052126,59.1635617451289
JPN,2019,5117993853016.51,20.2241827905106,40415.9567649547,62.1184997558594,54.68,347.415637860082,59.0046702146202
JPN,2020,5055587093501.59,20.0524927187101,40040.7655055923,62.1358413696289,52.7,346.395061728395,58.861072796091
JPN,2021,5034620784584.98,20.8554948736037,40058.5373276179,63.1702690124512,54.5,344.80546776406,58.7347384818338
KAZ,2011,192626464617.071,11.0865742214899,11287.1464926039,50.9489822387695,30.32,6.32144386413305,67.8924077269999
KAZ,2012,207998568865.789,11.0807990431371,12018.7966527993,52.7025604248047,31.9,6.4103811534615,67.4460649900099
KAZ,2013,236634603409.089,10.6349738343331,13478.459627612,53.467830657959,32.73,6.50313071822795,66.8757705834568
KAZ,2014,221415613595.469,10.3182436278483,12427.7094576939,51.7116203308105,32.75,6.5993573360003,66.2340633863906
KAZ,2015,184388404706.042,10.2754093827734,10196.1226255982,49.0316352844238,31.25,6.69858465755454,65.5648456945962
KAZ,2016,137278320084.171,11.3301396708405,7475.56688689424,46.8150215148926,31.51,6.80208912101345,64.9216266124732
KAZ,2017,166805788827.233,11.2801569362864,8943.08416791984,51.0654792785645,31.5,6.90889024706449,64.3439384372589
KAZ,2018,179339977690.485,11.4286227484553,9472.48527327758,53.5158615112305,31.42,7.01290032225803,63.8881462741249
KAZ,2019,181667184854.501,11.466364067234,9457.12614657136,59.5819778442383,31.03,7.11544060451161,63.5059401428091
KAZ,2020,171082365861.423,13.0725321801007,8781.50797787648,64.8498611450195,28.56,7.21640071119013,63.1406766523371
KAZ,2021,197112255360.612,13.6087547428034,9983.60103576902,61.2268028259277,28.6,7.31325813979331,62.7412281334871
KEN,2011,46869473150.61,12.0477672867887,1096.14499807675,,29.15,75.1281951716625,54.4379122999773
KEN,2012,56396704671.5777,11.0833402731294,1285.00536171512,,28.9,77.1133692940226,54.6416536087075
KEN,2013,61671440407.8387,10.9090166252394,1370.87885214659,,30.28,79.043453280388,54.906817591266
KEN,2014,68285796514.2896,10.0650334327975,1482.81566253497,,31.85,80.9140808939804,55.2115563029999
KEN,2015,70120446896.8359,9.97517981812866,1489.11959777284,9.3003101348877,30.19,82.7362792985909,55.557898541993
KEN,2016,74815144163.8931,9.32149110147083,1554.12610314423,11.7006797790527,30.36,84.5832079980321,55.979618230588
KEN,2017,82036510877.2599,8.7391417305051,1667.48447230835,11.8862104415894,30.95,86.4422918789753,56.4460280213336
KEN,2018,92202979985.2863,8.40838529183248,1836.45275528993,,31.07,88.215741293882,56.9033995834156
KEN,2019,100378436207.371,7.90461593672111,1960.40808854893,10.5694704055786,31.13,89.9652581087255,57.3842176977434
KEN,2020,100657505750.545,7.59983835849882,1927.66459027849,,26.13,91.7477843764276,57.9266087955257
KEN,2021,109703658904.994,7.36330136314107,2061.35622089594,,27.5,93.508040201005,58.4939282822839
KGZ,2011,6197765984.28468,18.2682486850023,1117.40184423062,40.948169708252,29.79,28.9185948905109,65.1866240894015
KGZ,2012,6605142884.36215,12.0717438294619,1168.62244675446,43.0413208007812,26.4,29.4685922836288,64.7498586417424
KGZ,2013,7335033800.59056,15.7680889222133,1269.66303464348,46.1422462463379,26.98,30.1206986444213,64.2367351156088
KGZ,2014,7468102412.68237,13.6761967985545,1264.52679529608,44.0620918273926,27.75,30.791697080292,63.7320257066441
KGZ,2015,6678177511.66313,14.0507756985422,1105.65202996955,44.671688079834,27.96,31.4913216892596,63.2310498606937
KGZ,2016,6813095379.1187,15.4342608672285,1103.27498361324,43.4013214111328,26.62,32.1967544316997,62.8678023099597
KGZ,2017,7702938379.42036,14.9908280435843,1221.39056490366,41.2773246765137,28.01,32.8816240875912,62.7005347701048
KGZ,2018,8271106235.41552,14.2644633092231,1283.52040333083,39.9152526855469,27.56,33.5979066736184,62.5187488212999
KGZ,2019,9371275264.36735,13.7214242115474,1421.99927504102,41.5565948486328,28.38,34.3598070907195,62.2170191568108
KGZ,2020,8270468614.24051,13.1575269592111,1229.51775742135,45.9235610961914,24.51,35.0708837330553,61.9762836597283
KGZ,2021,9249133946.26531,11.8062709753271,1349.99730650542,52.5253791809082,24.5,35.7206673618352,61.8818679657153
KHM,2011,16032622023.8265,20.5921067908236,1088.98152823081,14.1404304504395,25.46,83.4046227056424,63.2302352630489
KHM,2012,17826536699.8016,20.9212544909796,1192.80263041673,,23.4,84.6651087695445,63.4508648344635
KHM,2013,19807135252.8649,21.6035358243074,1305.6600972686,,28.07,85.9404486743712,63.5353273842827
KHM,2014,22041463967.9009,21.7999725120974,1431.56396469993,,28.66,87.2239519601178,63.5438832095417
KHM,2015,24174170369.0738,22.4571002060738,1547.32010444393,14.645770072937,30.35,88.5069737140267,63.5016253499872
KHM,2016,26556545153.3573,22.7340356176555,1675.19555711109,,27.94,89.8074042601405,63.4382071107551
KHM,2017,29355665909.7905,23.1551231795313,1826.35391688754,15.0735502243042,27.05,91.0569453886245,63.387132974116
KHM,2018,33145892168.8958,23.5663927875165,2036.67377566578,15.7133102416992,26.69,92.1964763199638,63.3798695709733
KHM,2019,36685356407.7206,24.6156471977013,2225.87705485686,16.8353996276855,26.59,93.3679129843644,63.4032719741108
KHM,2020,34818073901.4851,23.9980719281973,2081.73914242939,14.4409313201904,21.46,94.7511556764106,63.483461320243
KHM,2021,36790163687.4421,26.653916852434,2167.40324198499,13.8764019012451,22.8,96.160803308407,63.6239992263601
KOR,2011,1253289537500.81,28.2367986111971,25097.595426845,100.819679260254,53.68,513.804280275749,72.8572203956821
KOR,2012,1278046536287.01,27.8318955047505,25459.1689000965,98.286979675293,53.9,515.875583187751,73.1085643578894
KOR,2013,1370632955321.2,27.7858537381354,27179.5170146052,96.3375015258789,53.31,517.612269825303,73.2416718608572
KOR,2014,1484488526271.8,27.0424521550532,29252.9312377352,94.4421691894531,55.27,520.852499230217,73.275082277705
KOR,2015,1466038936206.43,26.6060357279078,28737.4391706499,93.9676513671875,56.26,523.525547744882,73.2814791976092
KOR,2016,1499679823909.61,26.357765221973,29280.4403170048,93.6577224731445,57.15,525.370072521002,73.2815119171004
KOR,2017,1623074183501.9,26.9458726930167,31600.7358741365,93.7230224609375,57.7,526.734806686494,73.1104702951829
KOR,2018,1725373496825.43,26.6385086529154,33447.1562836166,93.3281784057617,56.63,528.969011484824,72.8334079576546
KOR,2019,1651422932447.77,25.222222874629,31902.4169048194,93.9989166259766,56.55,530.377274590164,72.5261052970989
KOR,2020,1644312831906.17,24.7802807011107,31721.2989141857,96.8767700195312,56.11,531.109006147541,72.0631744683847
KOR,2021,1818432106880.04,25.4864908324855,35125.5224984723,100.317680358887,59.3,530.425604508197,71.5403701724822
KWT,2011,154039231299.128,5.6131394539244,49169.6063983139,,36.64,175.803254769921,75.6588364871268
KWT,2012,174047662555.419,5.96446663818635,52155.2225460479,,37.2,187.267620650954,75.9889871966797
KWT,2013,174168116687.215,5.87984154846124,49651.0439709448,,40.02,196.848709315376,75.9383803730373
KWT,2014,162650450784.686,5.54227900124173,44368.781373043,54.0167083740234,35.19,205.716947250281,75.8466988891271
KWT,2015,114585555830.916,6.97751003695985,29882.2126867068,58.7037200927734,33.2,215.183726150393,75.7839316888402
KWT,2016,109406674087.947,7.2020572828301,27323.6890643847,57.7827606201172,33.61,224.696745230079,75.7525216840981
KWT,2017,120687539675.517,7.50147665832257,29047.6535822842,55.13330078125,36.1,233.1544332211,75.6988166008755
KWT,2018,138646316321.596,7.42772872081424,32067.9623689512,52.1134605407715,34.43,242.621492704826,75.6801466442691
KWT,2019,140856394870.02,6.37931510845646,31707.8737464917,50.4700584411621,34.55,249.288215488215,75.6188018374256
KWT,2020,111045470461.207,9.09212374768687,25236.0755520534,53.7298583984375,28.4,246.928563411897,75.3845896861557
KWT,2021,148459291453.471,11.0344735523976,34043.542153557,61.558048248291,29.9,244.717452300786,76.488172940313
LAO,2011,8750104617.17303,10.6713661460928,1361.54704394913,17.6739711761475,,27.8448440207972,60.5671281348273
LAO,2012,10192846339.4029,8.98377274194291,1563.5650771337,17.5077114105225,20.2,28.2451386481802,61.1389085835234
LAO,2013,11983252626.5452,8.43540228331074,1812.51774424651,19.0965957641602,,28.6455155979203,61.6652381963263
LAO,2014,13279245886.3854,8.42769528413766,1981.03910900473,18.611400604248,,29.0432062391681,62.1691538102524
LAO,2015,14426380125.6488,8.19005219527172,2121.01339097363,18.1812057495117,,29.4698656845754,62.6351152820299
LAO,2016,15912501722.6143,7.77156382707168,2303.22156035363,17.1157512664795,,29.934150779896,63.0378564157826
LAO,2017,17071155481.4994,7.48353451889534,2432.43059478511,15.4383745193481,,30.4079159445407,63.3704452186596
LAO,2018,18141641089.7963,7.45272743973651,2545.1075420815,14.5235404968262,,30.8840771230503,63.6499839717622
LAO,2019,18740561512.5555,7.64369194070959,2589.32081035237,13.7658739089966,,31.3589081455806,63.9017051908735
LAO,2020,18981805250.2424,7.68478649420094,2583.77730696131,12.5843343734741,20.65,31.8307322357019,64.1514210955985
LAO,2021,18827148530.9347,8.69509978976757,2526.05105018529,12.4585027694702,20.2,32.2928682842288,64.4114834802021
LBN,2011,39927125961.5257,7.57931418515021,7834.96257108993,45.5640182495117,37.11,498.144672531769,67.8203413820647
LBN,2012,44016799515.7546,7.3880328196001,8406.98405608118,44.8252983093262,36.2,511.802737047898,67.9317945765853
LBN,2013,46880103080.597,7.52441395625991,8162.37929361396,48.067008972168,35.47,561.430694037146,67.9852036320067
LBN,2014,48095213746.6003,7.53256666556356,7577.6413302369,42.533031463623,33.6,620.429130009775,67.991318090046
LBN,2015,49929337836.8159,8.04853930548165,7714.1099998804,38.8207511901855,33.82,632.694916911046,67.4143128379603
LBN,2016,51147308774.1294,8.35641017095378,8089.012088155,42.1090087890625,32.7,618.089931573803,66.2812994247484
LBN,2017,53027680685.9038,8.28789155701475,8608.21084982387,43.9945793151855,30.64,602.163049853372,65.2063804518348
LBN,2018,54901519155.5556,7.44505027672016,9174.53666204759,47.2751083374023,28.22,584.957869012708,64.2077418407169
LBN,2019,51605959131.2741,7.05147171311738,8905.88005497437,50.3490180969238,28.54,566.431476050831,63.3120025320152
LBN,2020,31712128253.7961,2.94371948788659,5561.19166950397,51.6985816955566,26.02,557.419159335288,62.9297413938611
LBN,2021,23131941556.7843,1.42682987688995,4045.37391066234,58.4441413879395,25.1,558.956207233627,63.0959048351806
LKA,2011,67753284043.9282,18.6156868794475,3224.95736331928,14.821494102478,30.36,335.019103811194,67.0063893423443
LKA,2012,70447216891.3366,19.7379423600008,3327.77612404326,16.4015369415283,29.1,337.577069047999,66.8511754056245
LKA,2013,77000578167.353,18.0646306474511,3740.61589348326,17.9866104125977,30.45,328.257056290863,66.6806889722923
LKA,2014,82528535713.926,17.1564291869155,3971.91913148166,18.173412322998,28.98,331.334715356403,66.492093080501
LKA,2015,85140955388.8509,16.176959877339,4060.13139670248,18.6914081573486,30.79,338.810527846445,66.3165734018565
LKA,2016,88012282205.8357,16.018659247714,4149.76105454457,17.8068389892578,28.92,342.672030762768,66.1761491978432
LKA,2017,94376237797.2367,14.891296048073,4401.05567045499,17.947998046875,29.85,346.46890601522,66.0772312982869
LKA,2018,94493871200.7869,15.0327786139076,4360.58473469252,18.6717472076416,28.66,350.284495021337,66.010996751107
LKA,2019,89014978344.1404,16.1608017172884,4082.69404871533,20.2191257476807,28.45,352.431694638296,65.9700520980039
